full_path,line,fixed_line
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Nürtingen|Metzingen,18,RE18
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Nürtingen|Metzingen Württ|Reutlingen Hbf,18,RE18
Tübingen Hbf|Reutlingen Hbf|Metzingen Württ|Bempflingen|Nürtingen|Oberboihingen|Wendlingen Neckar|Plochingen|Esslingen Neckar|Stuttgart Bad Cannstatt|Stuttgart Hbf|Ludwigsburg|Bietigheim Bissingen|Besigheim|Walheim Württ|Kirchheim Neckar|Lauffen Neckar|Nordheim Württ|Heilbronn Hbf|Heilbronn Sülmertor|Neckarsulm|Neckarsulm Nord|Bad Friedrichshall Kochendorf|Bad Friedrichshall Hbf|Untergriesheim|Herbolzheim Jagst|Neudenau|Siglingen|Züttlingen|Möckmühl,18,RE18
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm Nord|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Oberboihingen|Nürtingen|Metzingen,18,RE18
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm Nord|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Oberboihingen|Nürtingen|Metzingen Württ|Reutlingen Hbf,18,RE18
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm Nord|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Oberboihingen|Nürtingen|Bempflingen|Metzingen,18,RE18
Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim Jagst|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm Nord|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim Württ|Lauffen Neckar|Kirchheim Neckar|Walheim Württ|Besigheim|Bietigheim Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart Bad Cannstatt|Esslingen Neckar|Plochingen|Wendlingen Neckar|Oberboihingen|Nürtingen|Bempflingen|Metzingen Württ|Reutlingen Hbf,18,RE18
Schöneberg,1,S1
Flughafen München,1,S1
Hamburg Airport Flughafen,1,S1
Poppenbüttel,1,S1
Blankenese,1,S1
Waidmannslust,1,S1
Konstanz,1,RE1
Haste Han,1,S1
Ludwigshafen Rhein Hbf,1,RE1
Ohlsdorf,1,S1
Frankfurt Main Konstablerwache,1,S1
Heidelberg Hbf|HD Weststadt/Südstadt,1,S1
S1,1,S1
Hannover Hbf|Hannover Bismarckstraße,1,S1
Berlin Waidmannslust|Wittenau Wilhelmsruher Damm,1,S1
Gera Hbf|Gera Süd,1,RE1
München Flughafen Terminal|Flughafen München Besucherpark,1,S1
Ingolstadt Hbf|Ingolstadt Nord,1,S1
Berlin Ostbahnhof|Alexanderplatz,1,RE1
Berlin Nordbahnhof|Humboldthain,1,S1
Neustadt Weinstr Hbf|Neustadt Weinstr Böbig,1,S1
Bad Schandau|Königstein Sächs Schweiz,1,S1
Mannheim Hbf|Ludwigshafen Rhein Hbf,1,S1
Lindau Insel|Lindau Reutin,1,REX1
Berlin Gesundbrunnen S|Humboldthain,1,S1
Stendal Hbf|Stendal Stadtsee,1,RE1
Berlin Wannsee S|Nikolassee,1,S1
Haste|Wunstorf,1,RE1
Saarbrücken Hbf|St. Ingbert,1,RE1
Offenbach Main Ost|Offenbach Marktplatz,1,S1
Berlin Schöneberg|Julius Leber Brücke,1,S1
Homburg Saar Hbf|St. Ingbert,1,RE1
Hamburg Ohlsdorf|Rübenkamp,1,S1
Berlin Potsdamer Platz S|Berlin Anhalter Bahnhof,1,S1
Hamburg Poppenbüttel|Wellingsbüttel,1,S1
Berlin Zehlendorf|Sundgauer Straße,1,S1
Hamburg Altona S|Ottensen,1,S1
Hamburg Airport|Ohlsdorf,1,S1
Erkner|Fürstenwalde Spree,1,RE1
München Hbf|Petershausen Oberbay,1,S1
Wedel Holst|Rissen,1,S1
Berlin Nordbahnhof|Oranienburger Straße,1,S1
Hamburg Blankenese|Hochkamp,1,S1
Leinefelde|Heilbad Heiligenstadt,1,RE1
Berlin Zoologischer Garten|Berlin Hbf,1,RE1
Hamburg Altona S|Königstraße,1,S1
Hamburg Airport|Hamburg Ohlsdorf|Rübenkamp,1,S1
Aalen Hbf|Schwäbisch Gmünd|Schorndorf,1,RE1
Berlin Frohnau|Berlin Hermsdorf|Waidmannslust,1,S1
Frankfurt Oder|Eisenhüttenstadt|Guben,1,RE1
Wedel Holst|Hamburg Rissen|Sülldorf,1,S1
Hamburg Altona S|Hamburg Ottensen|Bahrenfeld,1,S1
Nürnberg Hbf|Nürnberg Steinbühl|Nürnberg Rothenburger Straße,1,S1
Berlin Schöneberg|Berlin Julius Leber Brücke|Yorckstraße Großgörschenstraße,1,S1
Magdeburg Hbf|Magdeburg Neustadt|Burg b Magdeburg,1,RE1
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Yorckstraße Großgörschenstraße,1,S1
Mannheim Hbf|Ludwigshafen Rhein Mitte|Ludwigshafen Rhein Hbf,1,S1
Herrenberg|Böblingen|Goldberg,1,S1
Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,1,RE1
Frankfurt M Konstablerwache|Frankfurt M Hauptwache|Frankfurt Main Taunusanlage,1,S1
Offenbach Main Ost|Offenbach Main Marktplatz|Offenbach Ledermuseum,1,S1
Hannover Hbf|Wunstorf|Neustadt a Rübenberge,1,RE1
Stuttgart Hbf|Schorndorf|Schwäbisch Gmünd,1,RE1
München Hbf|Dachau Bahnhof|Petershausen Oberbay,1,S1
Berlin Ostkreuz|Berlin Ostbahnhof|Alexanderplatz,1,RE1
München Hbf|Pfaffenhofen Ilm|Rohrbach Ilm,1,S1
Hamburg Blankenese|Hamburg Hochkamp|Klein Flottbek,1,S1
Hamburg Altona S|Hamburg Königstraße|Reeperbahn,1,S1
Brebach|Güdingen|Bübingen,1,STB1
Cochem Mosel|Treis Karden|Kobern Gondorf,1,RE1
Hamburg Poppenbüttel|Hamburg Wellingsbüttel|Hoheneichen,1,S1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Alte Wöhr,1,S1
Erkner|Fangschleuse|Fürstenwalde Spree,1,RE1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt Main Hauptwache,1,S1
Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Alexanderplatz,1,RE1
Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Oranienburger Straße,1,S1
Ingolstadt Hbf|Rohrbach Ilm|Pfaffenhofen Ilm|Petershausen Oberbay,1,S1
Hofgeismar Hümme|Hofgeismar|Grebenstein|Immenhausen Hess,1,RT1
Berlin Schöneberg|Berlin Julius Leber Brücke|Berlin Yorckstr. S1|Berlin Anhalter Bahnhof,1,S1
Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf,1,RE1
Hamburg Poppenbüttel|Hamburg Wellingsbüttel|Hamburg Hoheneichen|Kornweg Klein Borstel,1,S1
Heidelberg Hbf|Heidelberg Weststadt/Südstadt|Heidelberg Altstadt|Heidelberg Schlierbach Ziegelhausen,1,S1
Heidelberg Hbf|Mannheim Hbf|Ludwigshafen Rhein Mitte|Ludwigshafen Rhein Hbf,1,S1
Offenbach Main Ost|Offenbach Main Marktplatz|Offenbach Main Ledermuseum|Offenbach Kaiserlei,1,S1
Hamburg Altona S|Hamburg Königstraße|Hamburg Reeperbahn|Landungsbrücken,1,S1
Berlin Zehlendorf|Berlin Sundgauer Str|Berlin Lichterfelde West|Botanischer Garten,1,S1
Kaiserslautern Hbf|Landstuhl|Homburg Saar Hbf|St. Ingbert,1,RE1
Kleinblittersdorf|Bübingen|Güdingen|Brebach,1,STB1
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S1|Julius Leber Brücke,1,S1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Barmbek,1,S1
Büchen|Müssen|Schwarzenbek|Hamburg Bergedorf,1,RE1
Berlin Nordbahnhof|Berlin Humboldthain|Berlin Gesundbrunnen S|Bornholmer Straße,1,S1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt Main Konstablerwache,1,S1
Erfurt Hbf|Bad Langensalza|Großengottern|Mühlhausen Thür,1,RE1
Hamburg Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Othmarschen,1,S1
Hamburg Altona S|Hamburg Ottensen|Hamburg Bahrenfeld|Othmarschen,1,S1
Hamburg Airport|Hamburg Ohlsdorf|Hamburg Rübenkamp|Alte Wöhr,1,S1
Ludwigshafen Rh Hbf|Ludwigshafen Rhein Mitte|Mannheim Hbf|Mannheim ARENA / Maimarkt,1,S1
Plochingen|Wernau Neckar|Wendlingen Neckar|Kirchheim Teck Ötlingen,1,S1
Ludwigshafen Rhein BASF Nord|Ludwigshafen Rhein BASF Mitte|Ludwigshafen Rhein BASF Süd|Ludwigshafen Rhein Hbf,1,RE1
Berlin Wannsee S|Berlin Nikolassee|Berlin Schlachtensee|Mexikoplatz,1,S1
Bregenz|Bregenz Hafen|Lochau Hörbranz|Lindau Reutin,1,REX1
München Hbf|Pfaffenhofen Ilm|Ingolstadt Hbf|Ingolstadt Nord,1,S1
Berlin Frohnau|Berlin Hermsdorf|Berlin Waidmannslust|Wittenau Wilhelmsruher Damm,1,S1
Offenbach Main Ost|Offenbach Main Marktplatz|Offenbach Main Ledermuseum|Offenbach Main Kaiserlei|Frankfurt Main Mühlberg,1,S1
Bückeburg|Kirchhorsten|Stadthagen|Lindhorst Schaumb Lippe|Haste Han,1,S1
Hamburg Poppenbüttel|Hamburg Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg Klein Borstel|Ohlsdorf,1,S1
Leipzig Hbf tief|Leipzig Gohlis|Leipzig Coppiplatz|Leipzig Möckern|Leipzig Leutzsch,1,S1
Hamburg Altona S|Hamburg Königstraße|Hamburg Reeperbahn|Hamburg Landungsbrücken|Stadthausbrücke,1,S1
Dresden Hbf|Dresden Strehlen|Dresden Reick|Dresden Dobritz|Dresden Niedersedlitz Hp,1,S1
Hamburg Altona S|Hamburg Ottensen|Hamburg Bahrenfeld|Hamburg Othmarschen|Klein Flottbek,1,S1
Oberschleißheim|München Feldmoching|München Fasanerie|München Moosach|München Laim Pbf,1,S1
Hamburg Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg Othmarschen|Bahrenfeld,1,S1
Freiburg Breisgau Hbf|Freiburg Klinikum|Freiburg Landwasser|Hugstetten|Gottenheim,1,S1
Berlin Nordbahnhof|Berlin Humboldthain|Berlin Gesundbrunnen S|Berlin Bornholmer Str.|Wollankstraße,1,S1
Meißen Triebischtal|Meißen Altstadt|Meißen|Neusörnewitz|Coswig Bz Dresden,1,S1
Freiburg Breisgau Hbf|Freiburg Klinikum|Freiburg Messe/Universität|Hugstetten|Gottenheim,1,S1
Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf,1,RE1
Berlin Waidmannslust|Berlin Wittenau Wilhelmsruher Damm|Berlin Wilhelmsruh|Berlin Schönholz|Wollankstraße,1,S1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt M Konstablerwache|Frankfurt Main Ostendstraße,1,S1
Frankfurt Höchst|Frankfurt Nied|Frankfurt Griesheim|Frankfurt Hbf tief|Frankfurt Main Taunusanlage,1,S1
Hamburg Airport|Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Barmbek,1,S1
Wedel Holst|Hamburg Rissen|Hamburg Sülldorf|Hamburg Iserbrook|Blankenese,1,S1
Ingolstadt Hbf|Baar Ebenhausen|Rohrbach Ilm|Pfaffenhofen Ilm|Petershausen Oberbay,1,S1
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S1|Berlin Julius Leber Brücke|Schöneberg,1,S1
Schifferstadt|Limburgerhof|Ludwigshafen Rheingönheim|Ludwigshafen Mundenheim|Ludwigshafen Rhein Hbf,1,S1
Berlin Zehlendorf|Berlin Sundgauer Str|Berlin Lichterfelde West|Berlin Botanischer Garten|Rathaus Steglitz,1,S1
Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Alexanderplatz,1,RE1
Schöna|Schmilka Hirschmühle|Krippen|Bad Schandau|Königstein Sächs Schweiz,1,S1
Hannover Hbf|Hannover Nordstadt|Hannover Leinhausen|Letter|Seelze Pbf,1,S1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Friedrichsberg,1,S1
Karlsruhe Hbf|Karlsruhe Durlach|Pforzheim Hbf|Mühlacker|Vaihingen Enz,1,S1
Hamburg Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg Othmarschen|Hamburg Bahrenfeld|Ottensen,1,S1
Nürnberg Hbf|Allersberg Rothsee|Kinding Altmühltal|Ingolstadt Nord|Ingolstadt Hbf|Pfaffenhofen Ilm,1,S1
Aachen Hbf|Aachen Schanz|Aachen West|Kohlscheid|Herzogenrath|Übach Palenberg,1,RE1
Hamburg Altona S|Hamburg Königstraße|Hamburg Reeperbahn|Hamburg Landungsbrücken|Hamburg Stadthausbrücke|Jungfernstieg,1,S1
Hanweiler Bad Rilchingen|Auersmacher|Kleinblittersdorf|Bübingen|Güdingen|Brebach,1,STB1
Freiburg Breisgau Hbf|Freiburg Klinikum|Freiburg Messe/Universität|Freiburg Landwasser|Hugstetten|Gottenheim,1,S1
Berlin Waidmannslust|Berlin Wittenau Wilhelmsruher Damm|Berlin Wilhelmsruh|Berlin Schönholz|Berlin Wollankstraße|Bornholmer Straße,1,S1
München Hbf|Petershausen Obb|Pfaffenhofen Ilm|Rohrbach Ilm|Ingolstadt Hbf|Roth,1,S1
Hamburg Altona S|Hamburg Ottensen|Hamburg Bahrenfeld|Hamburg Othmarschen|Hamburg Klein Flottbek|Hochkamp,1,S1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Hamburg Friedrichsberg|Wandsbeker Chaussee,1,S1
Brandenburg Hbf|Kirchmöser|Wusterwitz|Genthin|Güsen b Genthin|Burg b Magdeburg,1,RE1
Offenbach Main Ost|Offenbach Main Marktplatz|Offenbach Main Ledermuseum|Offenbach Main Kaiserlei|Frankfurt M Mühlberg|Frankfurt Main Ostendstraße,1,S1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt M Konstablerwache|Frankfurt M Ostendstraße|Frankfurt Main Mühlberg,1,S1
Berlin Zehlendorf|Berlin Sundgauer Str|Berlin Lichterfelde West|Berlin Botanischer Garten|Berlin Rathaus Steglitz|Feuerbachstraße,1,S1
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S1|Berlin Julius Leber Brücke|Berlin Schöneberg|Friedenau,1,S1
Frankfurt Oder|Fürstenwalde Spree|Erkner|Berlin Ostkreuz|Berlin Ostbahnhof|Alexanderplatz,1,RE1
Hamburg Airport|Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Friedrichsberg,1,S1
Horrem|Düren|Langerwehe|Eschweiler Hbf|Stolberg Rheinl Hbf|Aachen Rothe Erde,1,RE1
München Hbf|Dachau Bahnhof|Pfaffenhofen Ilm|Rohrbach Ilm|Ingolstadt Hbf|Ingolstadt Nord,1,S1
Berlin Ostbahnhof|Berlin Ostkreuz|Erkner|Fangschleuse|Fürstenwalde Spree|Frankfurt Oder,1,RE1
Leipzig Hbf tief|Leipzig Markt|Leipzig Wilhelm Leuschner Platz|Leipzig Bayerischer Bahnhof|Leipzig MDR|Leipzig Völkerschlachtdenkmal,1,S1
Schwerin Hbf|Bad Kleinen|Ventschow|Blankenberg Meckl|Bützow|Schwaan,1,RE1
Frankfurt M Konstablerwache|Frankfurt M Hauptwache|Frankfurt M Taunusanlage|Frankfurt Hbf tief|Frankfurt Griesheim|Frankfurt Nied,1,S1
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bahnhof,1,S1
Hannover Hbf|Hannover Bismarckstr.|Hannover Linden/Fischerhof|Hannover Bornum|Empelde|Ronnenberg Han,1,S1
Hannover Hbf|Hannover Nordstadt|Hannover Leinhausen|Letter|Seelze|Dedensen / Gümmer,1,S1
Hamburg Poppenbüttel|Hamburg Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg Klein Borstel|Hamburg Ohlsdorf|Rübenkamp,1,S1
Frankfurt Höchst|Frankfurt Nied|Frankfurt Griesheim|Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt Main Hauptwache,1,S1
Erfurt Hbf|Bad Langensalza|Mühlhausen Thür|Silberhausen|Leinefelde|Heilbad Heiligenstadt,1,RE1
Wedel Holst|Hamburg Rissen|Hamburg Sülldorf|Hamburg Iserbrook|Hamburg Blankenese|Hochkamp,1,S1
Berlin Wannsee S|Berlin Nikolassee|Berlin Schlachtensee|Berlin Mexikoplatz|Berlin Zehlendorf|Sundgauer Straße,1,S1
Stuttgart Hbf|Vaihingen Enz|Mühlacker|Pforzheim Hbf|Wilferdingen Singen|Karlsruhe Durlach,1,RE1
Minden Westf|Bückeburg|Kirchhorsten|Stadthagen|Lindhorst Schaumb Lippe|Haste Han,1,S1
Leinefelde|Silberhausen|Mühlhausen Thür|Großengottern|Bad Langensalza|Gotha,1,RE1
Fürstenwalde Spree|Fangschleuse|Erkner|Berlin Ostkreuz|Berlin Ostbahnhof|Alexanderplatz,1,RE1
Pirna|Heidenau Großsedlitz|Heidenau Süd|Heidenau|Dresden Zschachwitz|Dresden Niedersedlitz Hp,1,S1
Glauchau Sachs|Meerane|Gößnitz|Schmölln Thür|Ronneburg Thür|Gera Süd,1,RE1
Stuttgart Hbf|Stuttgart Zuffenhausen|Vaihingen Enz|Mühlacker|Pforzheim Hbf|Wilferdingen Singen|Karlsruhe Durlach,1,RE1
München Hbf|Dachau Bahnhof|Petershausen Obb|Pfaffenhofen Ilm|Rohrbach Ilm|Ingolstadt Hbf|Ingolstadt Nord,1,S1
Nürnberg Hbf|Roth|Ingolstadt Nord|Ingolstadt Hbf|Rohrbach Ilm|Pfaffenhofen Ilm|Petershausen Oberbay,1,S1
München Hbf|Petershausen Obb|Pfaffenhofen Ilm|Rohrbach Ilm|Ingolstadt Hbf|Ingolstadt Nord|Roth,1,S1
Hamburg Airport|Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Hamburg Friedrichsberg|Wandsbeker Chaussee,1,S1
Sarreguemines|Hanweiler Bad Rilchingen|Auersmacher|Kleinblittersdorf|Bübingen|Güdingen|Brebach,1,STB1
Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim Ruhr Hbf|Essen Hbf|Wattenscheid|Bochum Hbf,1,RE1
Frankfurt Höchst|Frankfurt Nied|Frankfurt Griesheim|Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt Main Konstablerwache,1,S1
Erfurt Hbf|Neudietendorf|Gotha|Bad Langensalza|Mühlhausen Thür|Leinefelde|Heilbad Heiligenstadt,1,RE1
Brandenburg Hbf|Werder Havel|Potsdam Hbf|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,1,RE1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hasselbrook,1,S1
Hamburg Poppenbüttel|Hamburg Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg Klein Borstel|Hamburg Ohlsdorf|Hamburg Rübenkamp|Alte Wöhr,1,S1
München Hbf|Petershausen Obb|Pfaffenhofen Ilm|Rohrbach Ilm|Ingolstadt Hbf|Ingolstadt Nord|Ingolstadt Audi,1,S1
Karlsruhe Hbf|Karlsruhe Durlach|Weingarten Baden|Untergrombach|Bruchsal Bildungszentrum|Bruchsal|Vaihingen Enz,1,S1
Wedel Holst|Hamburg Rissen|Hamburg Sülldorf|Hamburg Iserbrook|Hamburg Blankenese|Hamburg Hochkamp|Klein Flottbek,1,S1
Mannheim Hbf|Ludwigshafen Rhein Mitte|Neustadt Weinstr Hbf|Kaiserslautern Hbf|Landstuhl|Homburg Saar Hbf|St. Ingbert,1,RE1
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S1|Berlin Julius Leber Brücke|Berlin Schöneberg|Berlin Friedenau|Feuerbachstraße,1,S1
Magdeburg Hbf|Magdeburg Neustadt|Magdeburg Herrenkrug|Biederitz|Gerwisch|Möser|Burg b Magdeburg,1,RE1
Bückeburg|Kirchhorsten|Stadthagen|Lindhorst Schaumb Lippe|Haste|Wunstorf|Dedensen / Gümmer,1,S1
Hohenems|Dornbirn|Bregenz Riedenburg|Bregenz|Bregenz Hafen|Lochau Hörbranz|Lindau Reutin,1,REX1
Frankfurt Oder|Fürstenwalde Spree|Fangschleuse|Erkner|Berlin Ostkreuz|Berlin Ostbahnhof|Alexanderplatz,1,RE1
Berlin Frohnau|Berlin Hermsdorf|Berlin Waidmannslust|Berlin Wittenau Wilhelmsruher Damm|Berlin Wilhelmsruh|Berlin Schönholz|Wollankstraße,1,S1
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bf|Yorckstraße Großgörschenstraße,1,S1
Erfurt Hbf|Neudietendorf|Gotha|Gotha Ost|Bad Langensalza|Großengottern|Mühlhausen Thür,1,RE1
Offenbach Main Ost|Offenbach Main Marktplatz|Offenbach Main Ledermuseum|Offenbach Main Kaiserlei|Frankfurt M Mühlberg|Frankfurt M Ostendstraße|Frankfurt Main Konstablerwache,1,S1
Erfurt Hbf|Erfurt Bischleben|Neudietendorf|Wandersleben|Seebergen|Gotha|Fröttstädt,1,RE1
Stuttgart Hbf|Vaihingen Enz|Bruchsal|Bruchsal Bildungszentrum|Untergrombach|Weingarten Baden|Karlsruhe Durlach,1,S1
Herrenberg|Nufringen|Gärtringen|Ehningen b Böblingen|Hulb|Böblingen|Goldberg,1,S1
Ludwigshafen Rhein BASF Nord|Ludwigshafen Rhein BASF Mitte|Ludwigshafen Rhein BASF Süd|Ludwigshafen Rh Hbf|Böhl Iggelheim|Haßloch Pfalz|Neustadt Weinstr Böbig,1,S1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt M Konstablerwache|Frankfurt M Ostendstraße|Frankfurt M Mühlberg|Offenbach Kaiserlei,1,S1
Berlin Zehlendorf|Berlin Sundgauer Str|Berlin Lichterfelde West|Berlin Botanischer Garten|Berlin Rathaus Steglitz|Berlin Feuerbachstr.|Friedenau,1,S1
Trier Hbf|Schweich DB|Wittlich Hbf|Bullay DB|Cochem Mosel|Treis Karden|Kobern Gondorf,1,RE1
Karlsruhe Hbf|Karlsruhe Durlach|Wilferdingen Singen|Pforzheim Hbf|Mühlacker|Vaihingen Enz|Bietigheim Bissingen|Ludwigsburg,1,RE1
Mannheim Hbf|Ludwigshafen Rh Hbf|Haßloch Pfalz|Neustadt Weinstr Hbf|Kaiserslautern Hbf|Landstuhl|Homburg Saar Hbf|St. Ingbert,1,RE1
Minden Westf|Bückeburg|Kirchhorsten|Stadthagen|Lindhorst Schaumb Lippe|Haste|Wunstorf|Dedensen / Gümmer,1,S1
Hamburg Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Landwehr,1,S1
Saarbrücken Hbf|St Ingbert|Homburg Saar Hbf|Landstuhl|Kaiserslautern Hbf|Neustadt Weinstr Hbf|Haßloch Pfalz|Ludwigshafen Rhein Hbf,1,RE1
Berlin Nordbahnhof|Berlin Humboldthain|Berlin Gesundbrunnen S|Berlin Bornholmer Str.|Berlin Wollankstraße|Berlin Schönholz|Berlin Wilhelmsruh|Wittenau Wilhelmsruher Damm,1,S1
Erfurt Hbf|Neudietendorf|Gotha|Bad Langensalza|Mühlhausen Thür|Silberhausen|Leinefelde|Heilbad Heiligenstadt,1,RE1
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S1|Julius Leber Brücke,1,S1
Frankfurt Hbf tief|Frankfurt M Taunusanlage|Frankfurt M Hauptwache|Frankfurt M Konstablerwache|Frankfurt M Ostendstraße|Frankfurt M Mühlberg|Offenbach Main Kaiserlei|Offenbach Ledermuseum,1,S1
Düsseldorf Hbf|Düsseldorf Volksgarten|Düsseldorf Oberbilk|Düsseldorf Eller Mitte|Düsseldorf Eller|Hilden|Hilden Süd|Solingen Vogelpark,1,S1
Berlin Waidmannslust|Berlin Wittenau Wilhelmsruher Damm|Berlin Wilhelmsruh|Berlin Schönholz|Berlin Wollankstraße|Berlin Bornholmer Str.|Berlin Gesundbrunnen S|Humboldthain,1,S1
Bückeburg|Kirchhorsten|Stadthagen|Lindhorst Schaumb Lippe|Haste|Wunstorf|Dedensen Gümmer|Seelze Pbf,1,S1
Hamburg Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg Othmarschen|Hamburg Bahrenfeld|Hamburg Ottensen|Hamburg Altona S|Königstraße,1,S1
